Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Age dependency ratio (% of working-age population),SP.POP.DPND,88.1895738272639,88.0776304937287,87.994938734985,87.8867658426857,87.6501186702105,87.236570057942,87.2797246117349,87.1520879954187,86.8808710395231,86.516933954626,86.08432878581,85.3867217646919,84.5672755169332,83.6516037299864,82.6673347887659,81.6455446193619,80.7587155227095,79.8232301002124,78.858728052154,77.8822092521003
Sudan,SDN,"Age dependency ratio, old",SP.POP.DPND.OL,5.75926706359293,5.7898773367086,5.8129755169164,5.82954021550985,5.83947490100982,5.84375381133712,5.90236095502901,5.95220125611573,5.99619170620403,6.03753538828245,6.07842386282695,6.12105804487039,6.15753350471462,6.190500936103,6.22248186933996,6.25552891311642,6.30761430479837,6.35712327568454,6.40521817033632,6.45235219692219
Sudan,SDN,"Age dependency ratio, young",SP.POP.DPND.YG,82.430306763671,82.2877531570201,82.1819632180686,82.0572256271758,81.8106437692007,81.3928162466049,81.3773636567059,81.199886739303,80.8846793333191,80.4793985663436,80.0059049229831,79.2656637198215,78.4097420122186,77.4611027938834,76.444852919426,75.3900157062455,74.4511012179112,73.4661068245278,72.4535098818177,71.4298570551781
Sudan,SDN,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,487499,496330,507091,518755,529840,539278,546844,553116,558607,564078,570120,575448,581439,588161,595646,603879,611925,620824,630349,640198
Sudan,SDN,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,502697,511992,523321,535508,546860,556172,564237,570641,576136,581805,588454,593498,599641,606788,614745,623342,631556,640543,650124,660072
Sudan,SDN,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,474151,482822,493551,504140,514300,523428,533888,538696,545473,552139,559010,565528,570846,577392,584550,592398,600824,608413,617430,626853
Sudan,SDN,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,488534,497626,508895,519909,530244,539190,550347,555023,561808,568688,576185,582795,588002,595031,602715,610970,619766,627304,636385,645890
Sudan,SDN,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,460422,469504,478499,489634,499208,508209,518866,528510,532544,540191,547777,554673,561342,566760,573766,581387,589647,597967,605358,614422
Sudan,SDN,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,474012,483539,492979,504505,514197,522984,534296,544190,547845,555713,563934,570907,577989,583505,591077,599142,607786,616346,623573,632716
Sudan,SDN,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,446428,455953,465202,474337,484542,493566,504320,514313,523229,528223,536420,543737,550734,557489,563233,570771,578931,587091,595274,602797
Sudan,SDN,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,459250,469252,478958,488425,498685,507482,518853,529078,538031,542854,551686,559058,566463,573793,579764,587774,596333,604754,613063,620430
Sudan,SDN,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,432284,442251,451819,461055,470144,479444,490208,500441,509855,518142,524935,532703,540086,547122,553877,560473,568592,576665,584697,592731
Sudan,SDN,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,444366,454843,464891,474466,483610,492616,503959,514408,523858,532262,539426,547220,554998,562617,569901,576782,585318,593674,601857,609933
Sudan,SDN,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,418106,428478,438398,447836,456879,465788,476486,486860,496653,505586,513323,521554,529367,536756,543746,550413,558548,566600,574557,582449
Sudan,SDN,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,429478,440393,450823,460619,469721,478315,489556,500131,509960,519018,527138,535364,543552,551523,559070,566084,574650,583009,591147,599110
Sudan,SDN,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,404010,414759,424987,434692,443824,452545,463117,473536,483600,493049,501579,510293,518545,526346,533659,540517,548728,556808,564763,572594
Sudan,SDN,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,414704,426029,436795,446888,456099,464509,475586,486199,496299,505881,514807,523482,532082,540457,548343,555596,564253,572662,580829,588767
Sudan,SDN,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,390112,401216,411716,421638,430959,439659,450069,460455,470673,480519,489701,498924,507628,515844,523554,530705,539058,547223,555221,563068
Sudan,SDN,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,400162,411879,422944,433280,442714,451127,461993,472569,482838,492826,502416,511566,520588,529362,537651,545235,554051,562563,570800,578794
Sudan,SDN,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,376526,387723,398715,408811,418263,427076,437250,447601,457876,467984,477689,487327,496625,505265,513367,520901,529404,537776,545868,553773
Sudan,SDN,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,385969,397790,409406,419939,429533,438101,448705,459197,469547,479826,489952,499482,509069,518243,526924,534916,543885,552643,560998,569081
Sudan,SDN,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,363370,374281,385619,396348,405880,414742,424598,434848,445214,455467,465539,475443,485300,494621,503120,511029,519665,528278,536642,544650
Sudan,SDN,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,372245,383747,395757,407011,416710,425359,435659,446011,456396,466865,477398,487161,497274,507109,516176,524557,533639,542670,551358,559572
Sudan,SDN,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,350456,361094,372310,383643,393957,402809,412097,422127,432526,442992,453295,463318,473536,483560,492832,501112,509787,518599,527296,535642
Sudan,SDN,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,358788,369972,381852,393800,404400,413067,422804,432954,443312,453925,464751,474635,485077,495589,505421,514179,523263,532494,541576,550210
Suriname,SUR,Age dependency ratio (% of working-age population),SP.POP.DPND,61.8103418656588,61.349832413583,60.8812127601369,60.4138379956407,59.9012113752672,59.3115458958771,58.5895963191031,57.7451358565676,56.8431971417046,55.9849117366412,55.2245505029614,54.5897808447889,54.0665402811224,53.6156262192195,53.1738121736627,52.705389476674,52.4129185441006,52.0637366093681,51.6911456810802,51.3477208236795
Suriname,SUR,"Age dependency ratio, old",SP.POP.DPND.OL,8.88575846074558,9.01614923655077,9.14374170130711,9.26368528849979,9.35576860789013,9.4183991783461,9.47717956926476,9.50486800080233,9.51693473295987,9.54049379770992,9.583696363247,9.67350581900847,9.77637728931473,9.88623892352213,9.99374318256064,10.0923644983859,10.2234033942207,10.3478698933014,10.4763334413096,10.6172389555619
Suriname,SUR,"Age dependency ratio, young",SP.POP.DPND.YG,52.9245834049133,52.3336831770322,51.7374710588298,51.1501527071409,50.5454427673771,49.893146717531,49.1124167498384,48.2402678557652,47.3262624087447,46.4444179389313,45.6408541397144,44.9162750257804,44.2901629918077,43.7293872956974,43.180068991102,42.6130249782881,42.1895151498799,41.7158667160666,41.2148122397706,40.7304818681176
Suriname,SUR,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,5126,5132,5158,5192,5218,5222,5191,5140,5084,5039,5021,5037,5079,5130,5168,5179,5155,5104,5040,4983
Suriname,SUR,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,5697,5662,5628,5594,5560,5526,5486,5448,5418,5402,5406,5433,5477,5526,5563,5573,5552,5506,5444,5381
Suriname,SUR,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,5174,5117,5166,5171,5173,5167,5184,5108,5075,5051,5041,5023,5075,5103,5126,5132,5161,5094,5059,5025
Suriname,SUR,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,5612,5647,5570,5557,5544,5527,5505,5469,5441,5424,5420,5405,5458,5487,5510,5519,5553,5488,5455,5419
Suriname,SUR,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,5200,5154,5104,5153,5139,5126,5138,5150,5069,5058,5053,5035,5023,5080,5090,5094,5124,5144,5071,5056
Suriname,SUR,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,5539,5574,5602,5523,5526,5522,5504,5486,5457,5439,5430,5413,5402,5456,5468,5475,5509,5533,5462,5445
Suriname,SUR,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,5207,5174,5131,5092,5115,5099,5103,5112,5117,5060,5059,5043,5028,5021,5061,5063,5091,5116,5128,5076
Suriname,SUR,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,5477,5510,5541,5560,5506,5512,5497,5482,5467,5447,5435,5418,5405,5399,5435,5440,5472,5500,5514,5462
Suriname,SUR,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,5195,5178,5145,5107,5080,5082,5077,5082,5089,5085,5058,5045,5031,5020,5020,5038,5064,5090,5108,5110
Suriname,SUR,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,5423,5454,5486,5511,5519,5498,5486,5475,5462,5449,5435,5421,5406,5396,5396,5413,5441,5469,5491,5494
Suriname,SUR,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,5168,5167,5147,5116,5086,5072,5060,5059,5064,5066,5052,5043,5030,5018,5012,5019,5040,5065,5088,5100
Suriname,SUR,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,5376,5402,5435,5464,5482,5478,5471,5462,5453,5443,5431,5420,5406,5393,5387,5393,5415,5442,5467,5481
Suriname,SUR,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,5128,5145,5137,5116,5088,5066,5047,5041,5043,5047,5042,5037,5026,5014,5004,5004,5020,5043,5067,5085
Suriname,SUR,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,5332,5355,5386,5418,5444,5454,5450,5445,5439,5432,5423,5415,5403,5390,5379,5378,5393,5418,5444,5464
Suriname,SUR,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,5076,5112,5118,5106,5086,5063,5036,5025,5025,5028,5028,5028,5020,5008,4998,4991,5001,5021,5045,5068
Suriname,SUR,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,5290,5310,5339,5372,5403,5424,5424,5423,5421,5417,5411,5408,5398,5385,5373,5366,5374,5395,5420,5444
Suriname,SUR,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,5013,5063,5093,5092,5077,5059,5029,5009,5006,5009,5011,5015,5013,5002,4991,4981,4986,5000,5023,5047
Suriname,SUR,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,5247,5265,5292,5326,5360,5388,5394,5396,5398,5397,5394,5395,5391,5380,5367,5357,5360,5372,5396,5422
Suriname,SUR,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,4944,4996,5048,5075,5066,5050,5025,4998,4984,4987,4992,4997,5000,4996,4984,4973,4975,4982,4998,5023
Suriname,SUR,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,5201,5217,5244,5278,5313,5347,5359,5365,5369,5373,5373,5378,5379,5374,5362,5350,5350,5354,5370,5397
Suriname,SUR,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,4865,4916,4976,5032,5057,5044,5020,4995,4969,4959,4968,4975,4980,4984,4979,4966,4965,4969,4977,4996
Suriname,SUR,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,5156,5166,5192,5226,5264,5301,5319,5331,5338,5343,5348,5355,5360,5362,5356,5344,5342,5343,5349,5367
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,55.5838610733155,54.7764656593392,54.2566479743025,53.902209483075,53.5496765198649,53.165597481791,53.2329769402258,53.0614918526696,52.8332704238936,52.8312818346627,53.2015057914553,53.881282033786,54.893819964102,56.1561219641646,57.4185312415222,58.4856890090749,59.3080345603839,59.9656519988911,60.4552069734022,60.8339195915858
Sweden,SWE,"Age dependency ratio, old",SP.POP.DPND.OL,26.9217448396403,26.7826254284819,26.6286942912673,26.499846754564,26.4483190694071,26.5077728855575,26.6563302034257,26.8603150578835,27.1260033806986,27.4705177534487,27.9111162224787,28.4700469189672,29.1351522948982,29.8572025054909,30.5308090158094,31.0766924200349,31.6070212459218,31.9793950164861,32.2443213849414,32.4861452020046
Sweden,SWE,"Age dependency ratio, young",SP.POP.DPND.YG,28.6621162336752,27.9938402308574,27.6279536830352,27.4023627285109,27.1013574504578,26.6578245962335,26.5766467368,26.2011767947861,25.707267043195,25.360764081214,25.2903895689767,25.4112351148188,25.7586676692038,26.2989194586737,26.8877222257128,27.40899658904,27.7010133144621,27.986256982405,28.2108855884608,28.3477743895812
Sweden,SWE,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,34422,36400,41120,47273,52993,56939,58401,58150,56751,55115,53944,53459,53342,53554,53991,54565,55464,56540,57660,58632
Sweden,SWE,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,36412,38461,43368,49785,55786,59987,61589,61454,60129,58505,57275,56640,56296,56267,56540,57089,58157,59532,61009,62295
Sweden,SWE,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,40876,36059,42633,45316,48152,50497,55819,52947,53603,54082,54530,54879,55475,55833,56165,56502,55266,57513,57991,58408
Sweden,SWE,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,43108,38103,44915,47718,50711,53228,58800,55931,56717,57291,57783,58249,58621,58873,59125,59443,57911,60667,61301,61861
Sweden,SWE,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,46197,41471,37632,44415,45024,46059,50418,54820,51063,52949,54503,55220,55791,57172,57525,57771,56809,55920,58214,58242
Sweden,SWE,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,48637,43716,39726,46762,47428,48568,53128,57755,53960,55996,57663,58515,59198,60424,60764,61001,59789,58671,61494,61542
Sweden,SWE,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,50470,46139,41991,39179,43392,43388,46614,50447,53883,51775,53981,55011,55885,56666,58175,58447,57822,57067,56544,58117
Sweden,SWE,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,53090,48567,44246,41327,45712,45758,49130,53155,56786,54677,57038,58211,59221,60107,61578,61855,61040,60070,59395,61313
Sweden,SWE,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,53784,50085,45997,42485,40760,42248,44241,47267,50534,52930,53083,54363,55494,56513,57509,58607,58361,57823,57295,57154
Sweden,SWE,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,56553,52679,48411,44755,42974,44551,46632,49808,53252,55804,56034,57455,58733,59888,60979,62097,61732,61013,60314,60105
Sweden,SWE,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,56224,53331,49608,45828,43017,42402,43133,45185,47975,50608,51929,53387,54721,55941,57110,58326,58481,58224,57794,57508
Sweden,SWE,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,59115,56071,52174,48232,45315,44700,45461,47614,50552,53340,54773,56364,57845,59216,60518,61821,61929,61541,60948,60546
Sweden,SWE,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,57878,55965,52781,49103,45702,43612,43047,44108,46183,48672,50637,52205,53667,55042,56356,57681,58254,58304,58057,57750
Sweden,SWE,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,60865,58833,55490,51646,48110,45957,45361,46477,48661,51288,53381,55062,56669,58197,59663,61118,61722,61693,61312,60871
Sweden,SWE,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,58833,58075,55605,52200,48643,45642,43739,43783,45134,47171,49327,50940,52458,53911,55333,56747,57754,58132,58096,57874
Sweden,SWE,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,61892,61054,58447,54884,51180,48074,46074,46128,47555,49701,51982,53672,55327,56936,58513,60080,61202,61557,61419,61071
Sweden,SWE,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,59175,59355,58168,55211,51669,48254,45437,43960,44570,46151,48117,49643,51221,52676,54125,55600,56950,57777,57979,57874
Sweden,SWE,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,62283,62417,61134,58034,54344,50804,47849,46302,46957,48627,50700,52287,53939,55553,57169,58802,60317,61219,61353,61133
Sweden,SWE,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,58991,59696,59771,58225,54869,51212,48131,45329,44230,45347,47128,48400,49936,51467,52865,54316,55862,57103,57770,57811
Sweden,SWE,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,62128,62812,62832,61185,57691,53900,50681,47739,46590,47779,49658,51015,52569,54169,55747,57374,59089,60488,61199,61138
Sweden,SWE,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,58384,59316,60109,60149,58335,54608,51422,48111,45273,44490,46084,47358,48660,50197,51685,53031,54598,56075,57226,57748
Sweden,SWE,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,61527,62459,63229,63217,61308,57450,54144,50678,47692,46871,48561,49989,51308,52814,54366,55913,57654,59313,60622,61166
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,48.6140218159613,48.3967490808658,48.1205239556693,47.8086797256829,47.4942371536279,47.2166351235605,46.9962916696129,46.8355875257605,46.7602469315385,46.7928549141611,46.9501526139684,47.183280284664,47.4896808914825,47.8864155270968,48.3378886677241,48.7888355863171,49.390775005843,49.9325804984945,50.4532595974744,51.0087581502291
Switzerland,CHE,"Age dependency ratio, old",SP.POP.DPND.OL,22.6905069684188,22.8056336894927,22.8925407767105,22.9741059932494,23.0816442988988,23.2360356679587,23.4516934970655,23.7125785065277,24.0248366963801,24.3935279316276,24.8218877708445,25.16796781774,25.5602565852327,25.9867644684901,26.4048049841058,26.77801522812,27.232305499207,27.6338708621625,28.0192376233827,28.4470291464026
Switzerland,CHE,"Age dependency ratio, young",SP.POP.DPND.YG,25.9235148475425,25.591115391373,25.2279831789588,24.8345737324335,24.4125928547292,23.9805994556018,23.5445981725474,23.1230090192328,22.7354102351584,22.3993269825335,22.128264843124,22.015312466924,21.9294243062497,21.8996510586067,21.9330836836183,22.0108203581971,22.158469506636,22.2987096363321,22.4340219740917,22.5617290038265
Switzerland,CHE,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,36825,35831,35044,34527,34333,34489,34940,35761,36816,37917,38918,39763,40481,41084,41610,42092,42725,43295,43756,44051
Switzerland,CHE,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,38256,37219,36525,36195,36217,36567,37103,37984,39084,40232,41292,42202,42990,43649,44188,44621,45156,45563,45841,45993
Switzerland,CHE,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,38146,36886,36268,35509,35007,34828,34756,35345,36034,36860,37723,39199,39487,40354,41151,41848,42400,43263,43769,44123
Switzerland,CHE,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,39990,38441,38074,37374,36959,36883,36848,37490,38237,39125,40051,41539,41918,42820,43624,44290,44909,45563,45961,46223
Switzerland,CHE,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,39210,38106,36977,36447,35740,35319,35063,35041,35584,36150,36859,38151,39488,39711,40679,41513,42097,42662,43597,44000
Switzerland,CHE,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,41368,39999,38655,38469,37758,37371,37138,37164,37746,38383,39154,40446,41794,42093,43062,43877,44538,45144,45865,46220
Switzerland,CHE,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,40041,39125,38098,37101,36517,35935,35529,35315,35341,35754,36297,37373,38587,39764,40210,41110,41712,42300,42886,43717
Switzerland,CHE,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,42424,41276,40039,38909,38593,37999,37604,37427,37506,37970,38571,39635,40848,42034,42516,43407,44088,44733,45334,46020
Switzerland,CHE,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,40661,39955,39072,38124,37255,36648,36127,35756,35583,35652,36009,36849,37896,39010,40005,40665,41271,41865,42465,43084
Switzerland,CHE,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,43193,42295,41217,40120,39210,38739,38216,37871,37743,37865,38274,39089,40124,41236,42236,42902,43586,44246,44883,45495
Switzerland,CHE,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,41093,40609,39902,39054,38180,37432,36829,36337,35999,35862,35968,36559,37408,38406,39399,40201,40801,41387,41982,42605
Switzerland,CHE,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,43707,43075,42199,41201,40250,39558,38944,38467,38166,38076,38232,38788,39613,40599,41586,42387,43058,43713,44361,45006
Switzerland,CHE,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,41361,41114,40591,39884,39067,38259,37612,37030,36562,36253,36145,36482,37117,37956,38883,39743,40321,40893,41466,42073
Switzerland,CHE,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,44002,43652,42992,42147,41234,40427,39757,39184,38746,38478,38416,38707,39309,40124,41036,41886,42525,43163,43798,44447
Switzerland,CHE,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,41487,41498,41169,40608,39898,39104,38449,37811,37246,36800,36512,36594,37003,37663,38470,39315,39852,40398,40948,41520
Switzerland,CHE,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,44111,44060,43631,42953,42145,41315,40626,39992,39453,39043,38798,38821,39189,39817,40599,41424,42007,42612,43225,43854
Switzerland,CHE,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,41494,41703,41669,41260,40658,39937,39303,38658,38026,37473,37042,36905,37050,37513,38175,38940,39450,39917,40438,40979
Switzerland,CHE,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,44068,44253,44153,43656,42966,42193,41520,40861,40257,39740,39347,39144,39233,39658,40288,41024,41562,42077,42657,43260
Switzerland,CHE,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,41406,41713,41952,41877,41385,40733,40144,39523,38883,38254,37706,37408,37305,37495,37990,38644,39155,39542,39947,40454
Switzerland,CHE,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,43908,44224,44429,44292,43733,43028,42412,41763,41127,40540,40034,39671,39498,39631,40090,40710,41229,41650,42106,42675
Switzerland,CHE,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,41233,41585,41966,42239,42118,41535,40950,40371,39759,39121,38486,38070,37782,37692,37906,38423,38974,39327,39600,39953
Switzerland,CHE,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,43619,44035,44414,44652,44483,43861,43269,42670,42037,41411,40830,40364,40003,39838,39993,40474,41015,41384,41697,42108
Syrian Arab Republic,SYR,Age dependency ratio (% of working-age population),SP.POP.DPND,79.7097678436227,78.8226215952607,77.5483254135479,76.1602612824633,75.0649503429502,74.469886867896,72.8736529207714,71.9578392931877,71.392316157528,70.5434147618812,68.9296741087089,67.5835781023559,65.652632350043,63.2222100448096,60.7908477853757,58.8495237402588,57.5050539159569,56.6118586397379,56.0662996502183,55.6417499902668
Syrian Arab Republic,SYR,"Age dependency ratio, old",SP.POP.DPND.OL,6.00328826694928,5.97067966000735,5.92826726872624,5.88592602513088,5.85703471353651,5.85202556447276,5.81856775223937,5.80006432549322,5.79048505661477,5.78011815063756,5.76630429109653,5.87721476486594,5.97088895457987,6.06337357019003,6.18070197655244,6.34093293581105,6.52978033852078,6.76305678271126,7.02786003600007,7.30248538852824
Syrian Arab Republic,SYR,"Age dependency ratio, young",SP.POP.DPND.YG,73.7064795766734,72.8519419352534,71.6200581448217,70.2743352573324,69.2079156294137,68.6178613034232,67.0550851685321,66.1577749676945,65.6018311009133,64.7632966112436,63.1633698176123,61.70636333749,59.6817433954632,57.1588364746196,54.6101458088232,52.5085908044477,50.9752735774361,49.8488018570266,49.0384396142182,48.3392646017385
Syrian Arab Republic,SYR,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,258007,257836,253078,247424,245848,251455,264816,285438,305983,316262,309927,298410,271454,237633,208006,189825,177994,177117,184380,195874
